Anunciante,Bloco de anúncios,Data,Mês,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,300 x 250,6,0,"0,00 ","0,0","R$0,00 ","66,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,19,0,"0,00 ","0,0","R$0,00 ","10,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,16,1,"0,00 ","0,0","R$0,00 ","31,25%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,300 x 100,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,8,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,728 x 90,48,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,970 x 90,7,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,31,0,"0,00 ","0,0","R$0,00 ","58,06%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,5928,6,"0,00 ","0,0","R$0,00 ","70,70%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,728 x 90,16,0,"0,00 ","0,0","R$0,00 ","43,75%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,88,0,"0,00 ","0,0","R$0,00 ","56,82%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,300 x 250,217,0,"0,00 ","0,0","R$0,00 ","51,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,300 x 600,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,320 x 50,15,0,"0,00 ","0,0","R$0,00 ","86,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,480 x 360v,18,0,"0,00 ","0,0","R$0,00 ","25,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,Native,242,0,"0,00 ","0,0","R$0,00 ","42,56%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,300 x 100,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,320 x 100,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,320 x 50,3,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,728 x 90,235,0,"0,00 ","0,0","R$0,00 ","102,98%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,970 x 90,41,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,Native,43,1,"0,00 ","0,0","R$0,00 ","79,07%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,300 x 250,7,0,"0,00 ","0,0","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Interior,08/08/2024,8,Native,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,1 x 1,12662,0,"0,00 ","0,0","R$0,00 ","70,19%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,460,0,"0,00 ","0,0","R$0,00 ","61,66%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 500,1023,18,"0,00 ","0,0","R$0,00 ","65,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 600,111,0,"0,00 ","0,0","R$0,00 ","90,99%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,320 x 50,264,1,"0,00 ","0,0","R$0,00 ","76,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,480 x 360v,10,0,"0,00 ","0,0","R$0,00 ","10,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,Native,1619,2,"0,00 ","0,0","R$0,00 ","51,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,728 x 90,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,157,0,"0,00 ","0,0","R$0,00 ","78,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,320 x 100,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,320 x 50,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,728 x 90,24,0,"0,00 ","0,0","R$0,00 ","95,83%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,970 x 90,4,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,Native,492,0,"0,00 ","0,0","R$0,00 ","84,35%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,1,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,728 x 90,9,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,970 x 90,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,Native,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,1 x 1,2238,8,"0,00 ","0,0","R$0,00 ","35,23%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 100,35,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,320 x 100,56,0,"0,00 ","0,0","R$0,00 ","94,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,320 x 50,68,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,728 x 90,10,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,Native,191,0,"0,00 ","0,0","R$0,00 ","89,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,5,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,5,0,"0,00 ","0,0","R$0,00 ","20,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,300 x 250,266,0,"0,00 ","0,0","R$0,00 ","60,90%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,320 x 100,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,320 x 50,168,0,"0,00 ","0,0","R$0,00 ","83,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,728 x 90,297,0,"0,00 ","0,0","R$0,00 ","86,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,970 x 90,37,0,"0,00 ","0,0","R$0,00 ","89,19%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,Native,5437,4,"0,00 ","0,0","R$0,00 ","52,64%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,728 x 90,206,0,"0,00 ","0,0","R$0,00 ","93,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,970 x 90,26,0,"0,00 ","0,0","R$0,00 ","92,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Social 1,08/08/2024,8,Native,1461,3,"0,00 ","0,0","R$0,00 ","66,53%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,300 x 100,99,1,"0,00 ","0,0","R$0,00 ","80,81%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,300 x 250,14744,0,"0,00 ","0,0","R$0,00 ","52,03%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,300 x 600,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,320 x 100,155,0,"0,00 ","0,0","R$0,00 ","77,42%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,320 x 50,232,0,"0,00 ","0,0","R$0,00 ","74,14%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,480 x 360v,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,728 x 90,169,0,"0,00 ","0,0","R$0,00 ","76,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,970 x 90,26,0,"0,00 ","0,0","R$0,00 ","84,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,Native,337,1,"0,00 ","0,0","R$0,00 ","53,71%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,320 x 50,2,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,728 x 90,70,0,"0,00 ","0,0","R$0,00 ","92,86%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,970 x 90,15,0,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,Native,1,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Blog do Torcedor,08/08/2024,8,480 x 360v,2,0,"0,00 ","0,0","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,3,0,"0,00 ","0,0","R$0,00 ","33,33%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,728 x 90,4,0,"0,00 ","0,0","R$0,00 ","125,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,Native,5,1,"0,00 ","0,0","R$0,00 ","80,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,480 x 360v,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,JC Online,08/08/2024,8,300 x 250,11,0,"0,00 ","0,0","R$0,00 ","54,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,300 x 250,2,0,"0,00 ","0,0","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,320 x 50,10,0,"0,00 ","0,0","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,Portal NE10,08/08/2024,8,Native,23,0,"0,00 ","0,0","R$0,00 ","56,52%"
